,centralized_coupled,decoupled,coordinated,decoupled_wds_penalties,coordinated_wds_penalties,decoupled_wds_cost,coordinated_wds_cost,decoupled_wds_vol,coordinated_wds_vol,decoupled_final_vol,coordinated_final_vol,t,start_time,wds_demand_factor,pds_demand_factor,pv_factor,outage_lines,n_outage_lines,tanks_state,batteries_state,final_tanks_ratio
259,584.9430340646301,814.2293788038586,584.943284674295,"[0.0, 0.0]","[249.0, 47.0]",240.7575,169.77499999999998,2176.5,1662.0,"[649.6350236216435, 194.40187241852243]","[299.13502362164354, 112.40187241852243]",8,8,1,1,1,"[21, 17]",2,"[0.2413, 0.6038]","[0.7, 0.7, 0.7, 0.7]",0
260,564.9945088729015,658.9906693861428,565.9950249138326,"[0.0, 13.0]","[204.0, 95.0]",192.675,115.725,1950.0,1326.0,"[804.6931768660259, 145.8849103756238]","[344.69317686602585, 63.884910375623804]",8,8,1,1,1,"[21, 17]",2,"[0.4478, 0.432]","[0.7, 0.7, 0.7, 0.7]",0
261,625.4876507322158,733.269392741628,646.0491824372623,"[0.0, 115.0]","[190.0, 115.0]",238.3125,184.475,2300.5,1908.0,"[751.449433494525, 43.83223651916785]","[358.949433494525, 43.83223651916785]",8,8,1,1,1,"[21, 17]",2,"[0.3303, 0.3495]","[0.7, 0.7, 0.7, 0.7]",0
262,592.037110816261,729.8100774764926,593.195671704968,"[0.0, 0.0]","[241.0, 135.0]",221.08749999999998,125.525,2296.5,1490.0,"[785.9858928695016, 187.90326287344703]","[307.48589286950164, 23.903262873447034]",8,8,1,1,1,"[21, 17]",2,"[0.4847, 0.2671]","[0.7, 0.7, 0.7, 0.7]",0
263,549.7119371842539,657.8046872130311,550.6735762909248,"[0.0, 0.0]","[219.0, 132.0]",200.4375,121.88749999999999,2033.0,1287.0,"[583.25321377909, 272.9250268005694]","[329.25321377908995, 26.925026800569412]",8,8,1,1,1,"[21, 17]",2,"[0.3592, 0.5347]","[0.7, 0.7, 0.7, 0.7]",0
264,573.1980061034867,656.0260065026673,573.8165968882591,"[22.0, 0.0]","[233.0, 4.0]",211.5,153.8125,2076.0,1537.0,"[526.7030425740336, 318.954744911396]","[315.7030425740336, 154.954744911396]",8,8,1,1,1,"[21, 17]",2,"[0.2825, 0.6382]","[0.7, 0.7, 0.7, 0.7]",0
265,515.3598198449686,529.0257044987197,515.3598194895653,"[0.0, 0.0]","[19.0, 0.0]",60.4,0.0,766.0,0.0,"[1131.7482478686452, 319.0916848395012]","[529.7482478686452, 237.09168483950123]",8,8,1,1,1,"[21, 17]",2,"[0.7921, 0.7046]","[0.7, 0.7, 0.7, 0.7]",0
266,515.3706178768566,515.4489827207965,515.3706154755935,"[0.0, 0.0]","[225.0, 0.0]",74.0,9.25,912.0,114.0,"[1121.5021467433353, 254.65711476388515]","[323.5021467433353, 254.65711476388515]",8,8,1,1,1,"[21, 17]",2,"[0.6989, 0.7188]","[0.7, 0.7, 0.7, 0.7]",0
267,640.7922805421528,787.8849414502732,696.6024347917036,"[0.0, 0.0]","[0.0, 134.0]",257.91249999999997,226.2,2628.5,2322.0,"[661.5723391595889, 188.87962484195776]","[683.0723391595889, 24.879624841957764]",8,8,1,1,1,"[21, 17]",2,"[0.3996, 0.2016]","[0.7, 0.7, 0.7, 0.7]",0
268,515.3598198449686,569.8045563275195,515.3598194895653,"[0.0, 0.0]","[184.0, 142.0]",93.6,0.0,1240.0,0.0,"[948.8146335551805, 344.78160952029157]","[364.81463355518054, 16.781609520291568]",8,8,1,1,1,"[21, 17]",2,"[0.7441, 0.5265]","[0.7, 0.7, 0.7, 0.7]",0
269,569.5764554022769,583.3044458185414,569.5062187967311,"[0.0, 35.0]","[0.0, 117.0]",61.5,19.6,866.0,328.0,"[1226.8924127103414, 123.71609321930111]","[852.8924127103414, 41.716093219301115]",8,8,1,1,1,"[21, 17]",2,"[0.9816, 0.2815]","[0.7, 0.7, 0.7, 0.7]",0
270,538.0135749969511,619.0184856805181,558.57095177829,"[0.0, 0.0]","[261.0, 5.0]",174.675,105.925,1744.0,1162.0,"[705.0636326323081, 236.08884343625027]","[287.0636326323081, 154.08884343625027]",8,8,1,1,1,"[21, 17]",2,"[0.3833, 0.6375]","[0.7, 0.7, 0.7, 0.7]",0
271,584.9278748665549,617.2434631446296,584.943284674295,"[54.0, 0.0]","[179.0, 0.0]",185.73749999999998,169.77499999999998,1787.0,1662.0,"[494.2318097048659, 514.5512575183263]","[369.2318097048659, 514.5512575183263]",8,8,1,1,1,"[21, 17]",2,"[0.2617, 0.9289]","[0.7, 0.7, 0.7, 0.7]",0
272,542.4799555641583,643.5846507982462,542.515795459949,"[0.0, 20.0]","[0.0, 102.0]",142.70999999999998,83.8,1553.0,1076.0,"[912.8023707010097, 139.20509899592844]","[599.8023707010097, 57.20509899592844]",8,8,1,1,1,"[21, 17]",2,"[0.5948, 0.4266]","[0.7, 0.7, 0.7, 0.7]",0
273,528.8917957130901,569.8417224213435,529.0143451482844,"[0.0, 0.0]","[0.0, 134.0]",75.1,4.9,1012.0,82.0,"[1049.6510270926492, 271.05628392217307]","[611.6510270926492, 25.056283922173066]",8,8,1,1,1,"[21, 17]",2,"[0.8398, 0.4669]","[0.7, 0.7, 0.7, 0.7]",0
274,562.0736277350683,605.4984821215281,562.4163785658059,"[0.0, 0.0]","[244.0, 0.0]",169.77499999999998,137.85,1662.0,1412.0,"[554.0949024145405, 388.74814320073153]","[304.09490241454046, 388.74814320073153]",8,8,1,1,1,"[21, 17]",2,"[0.3155, 0.8272]","[0.7, 0.7, 0.7, 0.7]",0
275,569.504166830904,569.6910409293281,569.5041660068604,"[0.0, 114.0]","[0.0, 114.0]",75.1,19.6,1012.0,328.0,"[1399.7913458122744, 45.17969911988388]","[715.7913458122744, 45.17969911988388]",8,8,1,1,1,"[21, 17]",2,"[0.9417, 0.2843]","[0.7, 0.7, 0.7, 0.7]",0
276,515.3598198449686,515.4261774227326,515.3598194895653,"[0.0, 0.0]","[1.0, 0.0]",55.5,0.0,684.0,0.0,"[1231.9596677824234, 326.0321363580367]","[547.9596677824234, 326.0321363580367]",8,8,1,1,1,"[21, 17]",2,"[0.7974, 0.7765]","[0.7, 0.7, 0.7, 0.7]",0
277,515.3598198449686,515.3815907662091,515.3598194895653,"[0.0, 0.0]","[0.0, 0.0]",18.5,0.0,228.0,0.0,"[1121.9766461442114, 432.41431759022134]","[893.9766461442114, 432.41431759022134]",8,8,1,1,1,"[21, 17]",2,"[0.8981, 0.8625]","[0.7, 0.7, 0.7, 0.7]",0
