,centralized_coupled,decoupled,coordinated,decoupled_wds_penalties,coordinated_wds_penalties,decoupled_wds_cost,coordinated_wds_cost,decoupled_wds_vol,coordinated_wds_vol,decoupled_final_vol,coordinated_final_vol,t,start_time,wds_demand_factor,pds_demand_factor,pv_factor,outage_lines,n_outage_lines,tanks_state,batteries_state,final_tanks_ratio
173,515.3598198449686,515.4149530876839,515.3598194895653,"[0.0, 0.0]","[0.0, 0.0]",46.25,0.0,570.0,0.0,"[1095.203475404685, 321.69082514568663]","[525.2034754046849, 321.69082514568663]",8,8,0.8577,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
174,515.3816170469702,575.4315990217153,515.3817095969662,"[0.0, 0.0]","[234.0, 0.0]",99.76249999999999,18.5,1201.0,228.0,"[985.0114754046851, 366.08757514568657]","[340.01147540468514, 202.08757514568663]",8,8,1.0462,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
175,515.3706194582338,529.135570655544,515.3706219551706,"[0.0, 0.0]","[287.0, 0.0]",78.9,9.25,994.0,114.0,"[990.4546754046848, 298.11002514568656]","[274.4546754046849, 216.11002514568656]",8,8,1.0241,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
176,515.3817064611262,565.8290360158517,515.3815848279175,"[0.0, 0.0]","[315.0, 0.0]",107.9625,18.5,1243.0,228.0,"[961.9090754046854, 347.2429251456866]","[274.9090754046853, 183.24292514568668]",8,8,1.0759,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
177,515.3598198449686,515.3927764909023,515.3598194895653,"[0.0, 0.0]","[0.0, 0.0]",27.75,0.0,342.0,0.0,"[948.0882754046847, 345.10387514568663]","[606.0882754046847, 345.10387514568663]",8,8,0.8208,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
178,515.3927402942338,597.831505786238,515.3927764909023,"[0.0, 0.0]","[297.0, 16.0]",131.6875,27.75,1451.0,342.0,"[1093.4082754046854, 325.0988751456867]","[312.40827540468524, 161.0988751456867]",8,8,1.1108,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
179,515.3706236966588,529.0483534397353,515.3706154755935,"[0.0, 0.0]","[224.0, 0.0]",78.9,9.25,994.0,114.0,"[1041.3090754046857, 312.8304251456866]","[325.30907540468525, 230.8304251456866]",8,8,1.0009,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
180,515.4038250963065,590.312349212273,515.4038329618407,"[0.0, 0.0]","[310.0, 53.0]",136.58749999999998,37.0,1533.0,456.0,"[909.2610754046858, 377.53117514568646]","[324.261075404685, 131.53117514568652]",8,8,1.1574,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
181,515.3598198449686,515.3928661369254,515.3598194895653,"[0.0, 0.0]","[57.0, 0.0]",27.75,0.0,342.0,0.0,"[778.2082754046851, 295.9301251456867]","[436.20827540468514, 295.9301251456867]",8,8,0.8983,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
182,515.3925793693805,609.0508877032155,515.3933510199321,"[0.0, 0.0]","[380.0, 40.0]",147.65,27.75,1576.0,342.0,"[1151.5522754046854, 305.74662514568666]","[245.55227540468547, 141.7466251456866]",8,8,1.1413,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
183,515.3598198449686,515.4040483094908,515.3598194895653,"[0.0, 0.0]","[0.0, 0.0]",37.0,0.0,456.0,0.0,"[1005.5346754046852, 328.73377514568676]","[549.5346754046852, 328.73377514568676]",8,8,0.8466,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
184,515.3706211208294,529.0483534397353,515.3706219551706,"[0.0, 0.0]","[280.0, 0.0]",78.9,9.25,994.0,114.0,"[996.3730754046856, 299.8231751456867]","[280.3730754046855, 217.82317514568666]",8,8,1.0214,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
185,515.4041715905114,623.7633002045509,515.4038832836277,"[0.0, 0.0]","[374.0, 71.0]",144.7875,37.0,1575.0,456.0,"[900.1874754046852, 362.74732514568643]","[273.18747540468485, 116.74732514568653]",8,8,1.1807,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
186,515.3598198449686,515.4153079216126,515.3598194895653,"[0.0, 0.0]","[117.0, 0.0]",46.25,0.0,570.0,0.0,"[957.5458754046851, 281.84422514568655]","[387.5458754046852, 281.84422514568655]",8,8,0.9205,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
187,515.3816186721797,542.667965319568,515.3817095969662,"[0.0, 0.0]","[215.0, 0.0]",83.8,18.5,1076.0,228.0,"[874.6978754046852, 370.33872514568657]","[354.6978754046852, 206.33872514568662]",8,8,1.0395,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
188,515.3598198449686,515.3928754120819,515.3598194895653,"[0.0, 0.0]","[0.0, 0.0]",27.75,0.0,342.0,0.0,"[884.0818754046854, 326.5764751456866]","[542.0818754046854, 326.5764751456866]",8,8,0.85,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
189,515.3598198449686,515.4261774227326,515.3598194895653,"[0.0, 0.0]","[19.0, 0.0]",55.5,0.0,684.0,0.0,"[1150.0194754046856, 304.55932514568667]","[466.0194754046853, 304.55932514568667]",8,8,0.8847,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
190,515.3925792174008,576.785213482509,515.3933510199321,"[0.0, 0.0]","[343.0, 29.0]",131.6875,27.75,1451.0,342.0,"[1056.5826754046852, 314.4392751456866]","[275.58267540468535, 150.43927514568668]",8,8,1.1276,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
191,515.4041714224473,636.0756428946734,515.4038832836277,"[0.0, 0.0]","[366.0, 69.0]",168.5125,37.0,1783.0,456.0,"[1114.7634754046853, 364.6508251456868]","[279.7634754046853, 118.65082514568668]",8,8,1.1777,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
192,515.3598198449686,515.3706908287718,515.3598194895653,"[0.0, 0.0]","[0.0, 0.0]",9.25,0.0,114.0,0.0,"[671.8642754046856, 331.1448751456867]","[557.8642754046856, 331.1448751456867]",8,8,0.8428,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
193,515.3927403012785,604.3760852408511,515.392621768773,"[0.0, 0.0]","[273.0, 9.0]",116.775,27.75,1261.5,342.0,"[1087.1978754046852, 248.68247514568657]","[331.6978754046852, 166.68247514568662]",8,8,1.102,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
194,515.3598198449686,515.4040483094908,515.3598194895653,"[0.0, 0.0]","[0.0, 0.0]",37.0,0.0,456.0,0.0,"[1002.6850754046854, 327.9089251456867]","[546.6850754046852, 327.9089251456867]",8,8,0.8479,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
195,515.3598198449686,515.4149530876839,515.3598194895653,"[0.0, 0.0]","[0.0, 0.0]",46.25,0.0,570.0,0.0,"[1094.7650754046856, 321.56392514568654]","[524.7650754046856, 321.56392514568654]",8,8,0.8579,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
196,515.3816187085513,529.0483534397353,515.3817095969662,"[0.0, 0.0]","[265.0, 0.0]",78.9,18.5,994.0,228.0,"[917.0226754046848, 276.8542751456864]","[315.02267540468483, 194.85427514568644]",8,8,1.0576,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
197,515.3706204909163,529.0365430408489,515.3706219551706,"[0.0, 0.0]","[260.0, 0.0]",69.65,9.25,880.0,114.0,"[898.5938754046849, 304.5184751456866]","[296.593875404685, 222.51847514568658]",8,8,1.014,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
198,515.404171319595,630.2047398651856,515.4038832836277,"[0.0, 0.0]","[385.0, 74.0]",137.81,37.0,1471.0,456.0,"[951.4194754046853, 278.2093251456864]","[264.41947540468516, 114.20932514568648]",8,8,1.1847,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
199,515.3598198449686,515.3927764909023,515.3598194895653,"[0.0, 0.0]","[0.0, 0.0]",27.75,0.0,342.0,0.0,"[845.5026754046853, 315.4092751456867]","[503.50267540468536, 315.4092751456867]",8,8,0.8676,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
200,515.3925793002267,595.5287584576973,515.3927764909023,"[0.0, 0.0]","[344.0, 29.0]",142.75,27.75,1494.0,342.0,"[1262.267475404685, 232.05857514568652]","[274.26747540468483, 150.05857514568646]",8,8,1.1282,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
201,515.3598198449686,515.3933510199321,515.3598194895653,"[0.0, 0.0]","[41.0, 0.0]",27.75,0.0,342.0,0.0,"[790.483475404685, 299.48332514568665]","[448.483475404685, 299.48332514568665]",8,8,0.8927,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
202,515.3598198449686,515.3928370466404,515.3598194895653,"[0.0, 0.0]","[0.0, 0.0]",27.75,0.0,342.0,0.0,"[993.6818754046852, 358.3014751456866]","[651.681875404685, 358.3014751456866]",8,8,0.8,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
203,515.3706235052732,529.0483534397353,515.3706154755935,"[0.0, 0.0]","[227.0, 0.0]",78.9,9.25,994.0,114.0,"[1038.4594754046852, 312.00557514568663]","[322.4594754046857, 230.00557514568658]",8,8,1.0022,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
204,515.3598198449686,515.4259565503935,515.3598194895653,"[0.0, 0.0]","[52.0, 0.0]",55.5,0.0,684.0,0.0,"[1123.9346754046855, 297.00877514568674]","[439.9346754046852, 297.00877514568674]",8,8,0.8966,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
205,515.3704495729833,541.4552453739325,515.3706219551706,"[0.0, 0.0]","[319.0, 0.0]",87.1,9.25,1036.0,114.0,"[1007.0274754046845, 290.7498251456865]","[249.02747540468457, 208.74982514568651]",8,8,1.0357,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
206,515.3927404207459,585.6063913253831,515.392621768773,"[0.0, 0.0]","[250.0, 2.0]",115.725,27.75,1326.0,342.0,"[1005.672275404685, 335.88537514568657]","[349.672275404685, 171.88537514568657]",8,8,1.0938,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
207,515.3598198449686,515.4261527317605,515.3598194895653,"[0.0, 0.0]","[278.0, 0.0]",55.5,0.0,684.0,0.0,"[942.8754754046853, 244.59907514568658]","[258.8754754046852, 244.59907514568658]",8,8,0.9792,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
208,515.3598198449686,515.4038329618407,515.3598194895653,"[0.0, 0.0]","[178.0, 0.0]",37.0,0.0,456.0,0.0,"[794.6642754046851, 267.69487514568664]","[338.6642754046852, 267.69487514568664]",8,8,0.9428,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
209,515.3598198449686,515.4259565503935,515.3598194895653,"[0.0, 0.0]","[94.0, 0.0]",55.5,0.0,684.0,0.0,"[1089.9586754046854, 287.1740251456865]","[405.9586754046851, 287.1740251456865]",8,8,0.9121,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
210,515.4149585642896,614.357404375203,515.4489827207965,"[0.0, 0.0]","[0.0, 85.0]",168.5125,74.0,1783.0,912.0,"[1068.731475404685, 351.3263251456867]","[689.7314754046849, 105.32632514568667]",8,8,1.1987,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
211,515.3927408482544,590.3056519100143,515.3933510199321,"[0.0, 0.0]","[317.0, 21.0]",136.58749999999998,27.75,1533.0,342.0,"[995.4066754046851, 402.46702514568653]","[296.4066754046852, 156.46702514568665]",8,8,1.1181,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
212,515.3927404806495,591.5591065361853,515.3927764909023,"[0.0, 0.0]","[312.0, 20.0]",128.825,27.75,1450.0,342.0,"[915.9138754046849, 403.4822251456866]","[299.9138754046852, 157.48222514568653]",8,8,1.1165,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
213,515.3817044703276,566.065807745304,515.3815825404789,"[0.0, 0.0]","[340.0, 0.0]",115.725,18.5,1326.0,228.0,"[1024.7426754046855, 341.40552514568674]","[254.74267540468531, 177.40552514568668]",8,8,1.0851,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
214,515.3598198449686,528.9580220531784,515.3598194895653,"[0.0, 0.0]","[257.0, 0.0]",60.4,0.0,766.0,0.0,"[877.7538754046855, 331.4847251456866]","[275.75387540468523, 249.48472514568653]",8,8,0.9715,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
215,515.3817077465408,587.223014697135,515.3815825404789,"[0.0, 0.0]","[351.0, 0.0]",115.725,18.5,1326.0,228.0,"[1016.6322754046853, 339.05787514568647]","[246.63227540468526, 175.05787514568652]",8,8,1.0888,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
216,515.4039189939729,602.7253924379115,515.4038329618407,"[0.0, 0.0]","[295.0, 48.0]",144.7875,37.0,1575.0,456.0,"[963.317075404685, 381.02092514568676]","[336.31707540468517, 135.02092514568676]",8,8,1.1519,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
217,515.4038124834085,597.8926457262397,515.4038329618407,"[0.0, 0.0]","[267.0, 40.0]",131.6875,37.0,1451.0,456.0,"[1025.6754754046856, 305.49282514568654]","[358.67547540468547, 141.49282514568654]",8,8,1.1417,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
218,515.3816167615371,529.0483534397353,515.3817095969662,"[0.0, 0.0]","[253.0, 0.0]",78.9,18.5,994.0,228.0,"[926.8866754046859, 279.7095251456865]","[324.8866754046853, 197.70952514568648]",8,8,1.0531,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
219,515.3598198449686,515.4038329618407,515.3598194895653,"[0.0, 0.0]","[117.0, 0.0]",37.0,0.0,456.0,0.0,"[843.9842754046849, 281.9711251456865]","[387.98427540468504, 281.9711251456865]",8,8,0.9203,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
220,515.3598198449686,515.3927764909023,515.3598194895653,"[0.0, 0.0]","[0.0, 0.0]",27.75,0.0,342.0,0.0,"[911.0434754046854, 334.3808251456866]","[569.0434754046852, 334.3808251456866]",8,8,0.8377,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
221,515.3598198449686,528.9689451607519,515.3598194895653,"[0.0, 0.0]","[234.0, 0.0]",69.65,0.0,880.0,0.0,"[1010.6050754046852, 336.9414251456867]","[294.6050754046855, 254.9414251456867]",8,8,0.9629,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
222,515.3816186721797,554.9900868581841,515.3817095969662,"[0.0, 0.0]","[215.0, 0.0]",92.0,18.5,1118.0,228.0,"[917.1362754046854, 370.4656251456868]","[355.13627540468553, 206.46562514568674]",8,8,1.0393,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
223,515.3926251569426,590.2588405119808,515.3933510199321,"[0.0, 0.0]","[354.0, 32.0]",136.58749999999998,27.75,1533.0,342.0,"[966.033875404685, 393.96472514568654]","[267.0338754046851, 147.9647251456866]",8,8,1.1315,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
224,515.3598198449686,515.4149705419962,515.3598194895653,"[0.0, 0.0]","[0.0, 0.0]",46.25,0.0,570.0,0.0,"[1071.5298754046855, 314.8382251456867]","[501.52987540468547, 314.8382251456867]",8,8,0.8685,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
225,515.3816174384796,554.3256225916962,515.3817095969662,"[0.0, 0.0]","[246.0, 0.0]",99.76249999999999,18.5,1201.0,228.0,"[975.5858754046851, 363.3592251456866]","[330.58587540468534, 199.35922514568665]",8,8,1.0505,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
226,515.3598198449686,529.0483534397353,515.3598194895653,"[0.0, 0.0]","[277.0, 0.0]",78.9,0.0,994.0,0.0,"[1090.190675404685, 326.9797751456866]","[260.19067540468495, 244.97977514568657]",8,8,0.9786,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
227,515.3598198449686,515.4262056917946,515.3598194895653,"[0.0, 0.0]","[133.0, 0.0]",55.5,0.0,684.0,0.0,"[1058.8322754046856, 278.1641251456865]","[374.8322754046851, 278.1641251456865]",8,8,0.9263,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
228,515.4038253132878,610.8312553434475,515.4038329618407,"[0.0, 0.0]","[317.0, 54.0]",136.5875,37.0,1533.0,456.0,"[904.2194754046851, 376.0718251456866]","[319.21947540468545, 130.07182514568672]",8,8,1.1597,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
229,515.3706236966588,529.0483534397353,515.3706154755935,"[0.0, 0.0]","[216.0, 0.0]",78.9,9.25,994.0,114.0,"[1047.4466754046855, 314.6070251456865]","[331.44667540468515, 232.60702514568652]",8,8,0.9981,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
230,515.3598198449686,515.3927407528572,515.3598194895653,"[0.0, 0.0]","[0.0, 0.0]",27.75,0.0,342.0,0.0,"[971.323475404685, 351.8295751456867]","[629.3234754046853, 351.8295751456867]",8,8,0.8102,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
231,515.3598198449686,515.4259565503935,515.3598194895653,"[0.0, 0.0]","[26.0, 0.0]",55.5,0.0,684.0,0.0,"[1144.9778754046847, 303.0999751456866]","[460.97787540468505, 303.0999751456866]",8,8,0.887,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
232,515.4041712761217,623.0961885148002,515.4038832836277,"[0.0, 0.0]","[388.0, 75.0]",152.55,37.0,1658.0,456.0,"[972.4466754046855, 359.6382751456865]","[262.4466754046854, 113.63827514568653]",8,8,1.1856,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
233,515.3598198449686,515.4039850761351,515.3598194895653,"[0.0, 0.0]","[166.0, 0.0]",37.0,0.0,456.0,0.0,"[804.3090754046855, 270.4866751456866]","[348.30907540468525, 270.4866751456866]",8,8,0.9384,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
234,515.3598198449686,515.4038494696513,515.3598194895653,"[0.0, 0.0]","[127.0, 0.0]",37.0,0.0,456.0,0.0,"[835.8738754046851, 279.6234751456865]","[379.8738754046849, 279.6234751456865]",8,8,0.924,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
235,515.3816189283614,575.0503385786084,515.3815848279175,"[0.0, 0.0]","[284.0, 0.0]",99.76249999999999,18.5,1201.0,228.0,"[944.8978754046855, 354.4762251456866]","[299.89787540468564, 190.4762251456866]",8,8,1.0645,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
236,515.3598198449686,515.4036740410329,515.3598194895653,"[0.0, 0.0]","[174.0, 0.0]",37.0,0.0,456.0,0.0,"[798.6098754046853, 268.83697514568667]","[342.6098754046852, 268.83697514568667]",8,8,0.941,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
237,515.3598198449686,515.4041124433699,515.3598194895653,"[0.0, 0.0]","[0.0, 0.0]",37.0,0.0,456.0,0.0,"[1047.6210754046854, 340.9161751456867]","[591.621075404685, 340.9161751456867]",8,8,0.8274,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
238,515.3598198449686,515.4038832836277,515.3598194895653,"[0.0, 0.0]","[163.0, 0.0]",37.0,0.0,456.0,0.0,"[806.9394754046853, 271.2480751456867]","[350.9394754046852, 271.2480751456867]",8,8,0.9372,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
239,515.3598198449686,515.4261774227326,515.3598194895653,"[0.0, 0.0]","[54.0, 0.0]",55.5,0.0,684.0,0.0,"[1121.961875404685, 296.4377251456865]","[437.9618754046851, 296.4377251456865]",8,8,0.8975,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
240,515.3598198449686,515.4149530876839,515.3598194895653,"[0.0, 0.0]","[0.0, 0.0]",46.25,0.0,570.0,0.0,"[1054.6514754046857, 309.95257514568664]","[484.65147540468536, 309.95257514568664]",8,8,0.8762,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
241,515.3598198449686,515.4040483094908,515.3598194895653,"[0.0, 0.0]","[0.0, 0.0]",37.0,0.0,456.0,0.0,"[968.9282754046856, 318.13762514568657]","[512.9282754046856, 318.13762514568657]",8,8,0.8633,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
242,515.3598198449686,515.403672845893,515.3598194895653,"[0.0, 0.0]","[140.0, 0.0]",37.0,0.0,456.0,0.0,"[825.5714754046853, 276.64132514568655]","[369.5714754046853, 276.64132514568655]",8,8,0.9287,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
243,515.3706236966588,515.4489827207965,515.3706154755935,"[0.0, 0.0]","[198.0, 0.0]",74.0,9.25,912.0,114.0,"[1144.1330754046853, 236.85817514568666]","[346.13307540468526, 236.85817514568666]",8,8,0.9914,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
244,515.3816186394959,554.0211159603516,515.3817095969662,"[0.0, 0.0]","[217.0, 0.0]",92.0,18.5,1118.0,228.0,"[915.3826754046852, 369.9580251456866]","[353.3826754046851, 205.95802514568663]",8,8,1.0401,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
245,515.3598198449686,515.4040483094908,515.3598194895653,"[0.0, 0.0]","[0.0, 0.0]",37.0,0.0,456.0,0.0,"[984.2722754046855, 322.5791251456867]","[528.2722754046853, 322.5791251456867]",8,8,0.8563,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
246,515.3598198449686,515.3929325512704,515.3598194895653,"[0.0, 0.0]","[68.0, 0.0]",27.75,0.0,342.0,0.0,"[768.7826754046853, 293.2017751456867]","[426.7826754046853, 293.2017751456867]",8,8,0.9026,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
247,515.3598198449686,541.5190961650098,515.3598194895653,"[0.0, 0.0]","[226.0, 0.0]",68.6,0.0,808.0,0.0,"[944.3042754046851, 338.59112514568665]","[300.30427540468514, 256.59112514568665]",8,8,0.9603,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
248,515.3598198449686,515.4259565503935,515.3598194895653,"[0.0, 0.0]","[26.0, 0.0]",55.5,0.0,684.0,0.0,"[1144.539475404685, 302.9730751456867]","[460.539475404685, 302.9730751456867]",8,8,0.8872,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
249,515.3927407148725,567.4078015628317,515.3927764909023,"[0.0, 0.0]","[299.0, 16.0]",104.6625,27.75,1283.0,342.0,"[759.6546754046851, 406.5912751456866]","[310.6546754046852, 160.59127514568655]",8,8,1.1116,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
250,515.3817070608012,554.3242593621468,515.3815848279175,"[0.0, 0.0]","[311.0, 0.0]",99.76249999999999,18.5,1201.0,228.0,"[922.9778754046853, 348.13122514568664]","[277.97787540468516, 184.13122514568659]",8,8,1.0745,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
251,515.4038976415934,613.7526154426462,515.4039928430874,"[0.0, 0.0]","[352.0, 64.0]",168.5125,37.0,1783.0,456.0,"[1126.3810754046858, 368.01367514568676]","[291.38107540468536, 122.01367514568659]",8,8,1.1724,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
252,515.4038257065044,622.6309360379445,515.4038832836277,"[0.0, 0.0]","[345.0, 63.0]",152.55,37.0,1658.0,456.0,"[1006.4226754046856, 369.4730251456866]","[296.4226754046857, 123.47302514568672]",8,8,1.1701,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
253,515.3598198449686,515.4036812827271,515.3598194895653,"[0.0, 0.0]","[158.0, 0.0]",37.0,0.0,456.0,0.0,"[810.665875404685, 272.3267251456866]","[354.6658754046851, 272.3267251456866]",8,8,0.9355,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
254,515.3598198449686,515.3706908287718,515.3598194895653,"[0.0, 0.0]","[0.0, 0.0]",9.25,0.0,114.0,0.0,"[729.5138754046858, 347.8322251456867]","[615.5138754046858, 347.8322251456867]",8,8,0.8165,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
255,515.3598198449686,515.3927407528572,515.3598194895653,"[0.0, 0.0]","[0.0, 0.0]",27.75,0.0,342.0,0.0,"[960.3634754046847, 348.65707514568663]","[618.3634754046849, 348.65707514568663]",8,8,0.8152,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
256,515.381704519307,555.1297436737822,515.3815848279175,"[0.0, 0.0]","[300.0, 0.0]",92.0,18.5,1118.0,228.0,"[849.1842754046854, 350.79612514568663]","[287.18427540468497, 186.7961251456867]",8,8,1.0703,1,1,"[21, 17]",2,"[0.7, 0.7]","[0.7, 0.7, 0.7, 0.7]",0
