Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly)
03/15  04:00:00,0.67481162,4.073028979,0,3.739221142,0,0.1037198483,0.1037198483,0.1037198483,0.08090838401,0.01751855334,0.09212521671,0.3603136176
03/15  05:00:00,0.6862979379,4.630707101,0,4.239710549,0,0.1176026018,0.1176026018,0.1176026018,0.08090838401,0.01751855334,0.1033396762,0.3467027225
03/15  06:00:00,0.7494665519,4.927519594,0,4.277095103,0,0.1186395879,0.1186395879,0.1186395879,0.08713211595,0.01886613402,0.1177103405,0.3868923735
03/15  07:00:00,0.9247303914,5.158272323,0,4.025445831,0,0.1116592507,0.1116592507,0.1116592507,0.1369218398,0.02964678848,0.1792604211,0.4470160914
03/15  08:00:00,1.220762634,5.744638299,0,4.478304105,0,0.1242207949,0.1242207949,0.1242207949,0.2427251724,0.05255567356,0.2685469042,0.4749880885
03/15  09:00:00,1.126355282,5.901795374,0,4.674897639,0,0.1296739764,0.1296739764,0.1296739764,0.1929353565,0.0417750191,0.3401699371,0.4015749927
03/15  10:00:00,1.020868373,5.652135311,0,4.537713386,0,0.1258687107,0.1258687107,0.1258687107,0.09957955974,0.02156129764,0.4118600127,0.341772792
03/15  11:00:00,1.021568935,5.46018809,0,4.476685574,0,0.1241758995,0.1241758995,0.1241758995,0.08090838401,0.01751855334,0.4289293764,0.3498107222
03/15  12:00:00,0.9970286623,3.804201116,0,2.948072259,0,0.08177467872,0.08177467872,0.08177467872,0.08090838401,0.01751855334,0.4466831516,0.3499178946
03/15  13:00:00,0.9570900199,2.849747383,0,2.0933287,0,0.05806549733,0.05806549733,0.05806549733,0.08090838401,0.01751855334,0.4363481728,0.3440234124
03/15  14:00:00,0.9298076353,2.749026512,0,2.046116654,0,0.05675591278,0.05675591278,0.05675591278,0.08090838401,0.01751855334,0.398479236,0.3559195491
03/15  15:00:00,0.9220844326,2.772461654,0,2.109520911,0,0.05851464265,0.05851464265,0.05851464265,0.08090838401,0.01751855334,0.3689560641,0.3759607884
03/15  16:00:00,0.9696418545,2.830505704,0,2.155311794,0,0.05978480647,0.05978480647,0.05978480647,0.09335583772,0.0202137147,0.3792020887,0.3968594069
03/15  17:00:00,1.165082683,3.154071751,0,2.408751917,0,0.06681481892,0.06681481892,0.06681481892,0.1431456424,0.03099436465,0.434486733,0.4694151235
03/15  18:00:00,1.564326104,4.1613992,0,3.269576078,0,0.09069266621,0.09069266621,0.09069266621,0.2862911831,0.06198872929,0.534863171,0.5702643544
03/15  19:00:00,1.906943937,3.790049036,0,2.762544509,0,0.07662844388,0.07662844388,0.07662844388,0.5539112659,0.1199347301,0.4871085273,0.61913497
03/15  20:00:00,2.152738528,4.219962274,0,3.163215734,0,0.08774240508,0.08774240508,0.08774240508,0.8277550471,0.1792282845,0.3987177545,0.6390690369
03/15  21:00:00,2.21553815,4.449397217,0,3.458206995,0,0.09592497778,0.09592497778,0.09592497778,0.8899922648,0.1927040913,0.355651437,0.6610393794
03/15  22:00:00,2.026388418,5.078882862,0,4.172460774,0,0.1157372036,0.1157372036,0.1157372036,0.7468467241,0.1617097266,0.3362622098,0.6456065534
03/15  23:00:00,1.667331232,5.523646074,0,4.761094381,0,0.1320649323,0.1320649323,0.1320649323,0.5601349668,0.1212823063,0.2749332913,0.5586897349
03/15  24:00:00,1.329673041,6.206161649,0,5.596005616,0,0.1552239976,0.1552239976,0.1552239976,0.3920945182,0.08489761438,0.1917399272,0.4854909839
03/16  01:00:00,0.9685035603,6.612749666,0,6.168321817,0,0.1710991083,0.1710991083,0.1710991083,0.1991591592,0.04312259527,0.1333217048,0.4015749927
03/16  02:00:00,0.8316941016,6.922937836,0,6.55274937,0,0.1817624968,0.1817624968,0.1817624968,0.1182507345,0.02560403742,0.1161060438,0.3697447891
03/16  03:00:00,0.7751316393,7.187218365,0,6.837031513,0,0.1896480161,0.1896480161,0.1896480161,0.08090838401,0.01751855334,0.1013727928,0.365457893
03/16  04:00:00,0.7564391478,7.037231294,0,6.681988437,0,0.1853473761,0.1853473761,0.1853473761,0.08090838401,0.01751855334,0.09212521671,0.3603136176
03/16  05:00:00,0.7550219413,7.129426593,0,6.71729079,0,0.1863266053,0.1863266053,0.1863266053,0.08090838401,0.01751855334,0.1033396762,0.3467027225
03/16  06:00:00,0.8155904482,7.331122121,0,6.660938457,0,0.1847634842,0.1847634842,0.1847634842,0.08713211595,0.01886613402,0.1177103405,0.3868923735
03/16  07:00:00,0.9971202263,7.786456886,0,6.635183557,0,0.1840490856,0.1840490856,0.1840490856,0.1369218398,0.02964678848,0.1792604211,0.4470160914
03/16  08:00:00,1.231534494,6.146427173,0,4.866642218,0,0.1349926558,0.1349926558,0.1349926558,0.2427251724,0.05255567356,0.2685469042,0.4749880885
03/16  09:00:00,1.095651918,4.79394504,0,3.568005659,0,0.09897061224,0.09897061224,0.09897061224,0.1929353565,0.0417750191,0.3401699371,0.4015749927
03/16  10:00:00,0.966357422,3.664659492,0,2.572530221,0,0.07135775987,0.07135775987,0.07135775987,0.09957955974,0.02156129764,0.4118600127,0.341772792
03/16  11:00:00,0.9546913844,3.012383953,0,2.065672092,0,0.05729834848,0.05729834848,0.05729834848,0.08090838401,0.01751855334,0.4289293764,0.3498107222
03/16  12:00:00,0.9487286704,2.034152746,0,1.206801388,0,0.03347468688,0.03347468688,0.03347468688,0.08090838401,0.01751855334,0.4466831516,0.3499178946
03/16  13:00:00,0.9245035313,1.661177459,0,0.918547893,0,0.02547900874,0.02547900874,0.02547900874,0.08090838401,0.01751855334,0.4363481728,0.3440234124
03/16  14:00:00,0.8945650167,1.472602149,0,0.7755792728,0,0.02151329421,0.02151329421,0.02151329421,0.08090838401,0.01751855334,0.398479236,0.3559195491
03/16  15:00:00,0.8707008993,0.9072007505,0,0.257084785,0,0.007131109367,0.007131109367,0.007131109367,0.08090838401,0.01751855334,0.3689560641,0.3759607884
03/16  16:00:00,0.9781979694,0.6617844347,0,0,0.05345494389,0.01488597745,0.06834092134,0.01488597745,0.09335583772,0.0202137147,0.3792020887,0.3968594069
03/16  17:00:00,1.124732805,0.7350787543,0,0,0.02069940456,0.005765537092,0.02646494165,0.005765537092,0.1431456424,0.03099436465,0.434486733,0.4694151235
03/16  18:00:00,1.487656585,1.386478031,0,0.5055507502,0,0.01402314684,0.01402314684,0.01402314684,0.2862911831,0.06198872929,0.534863171,0.5702643544
03/16  19:00:00,1.843382654,1.489204006,0,0.4710863497,0,0.01306716102,0.01306716102,0.01306716102,0.5539112659,0.1199347301,0.4871085273,0.61913497
