Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly)
01/31  05:00:00,0.8202584301,8.211335176,0,7.764165193,0,0.2157594082,0.2157594082,0.2157594082,0.08394788064,0.01817667514,0.08684575686,0.3953027093
01/31  06:00:00,0.8849720134,8.629477049,0,7.903984152,0,0.2196794874,0.2196794874,0.2196794874,0.08394788064,0.01817667514,0.1018159176,0.4411260527
01/31  07:00:00,1.16406812,9.668160121,0,8.425105283,0,0.2342000337,0.2342000337,0.2342000337,0.1930801059,0.04180636071,0.1650778447,0.5096777745
01/31  08:00:00,1.568442636,9.758935475,0,8.373356096,0,0.2327621851,0.2327621851,0.2327621851,0.3945550487,0.08543037652,0.2563982039,0.5415708215
01/31  09:00:00,1.454782108,8.134019992,0,6.793817033,0,0.1889217739,0.1889217739,0.1889217739,0.3777654765,0.08179504375,0.3282069664,0.4578668475
01/31  10:00:00,1.202312832,6.880215754,0,5.664902323,0,0.1575373426,0.1575373426,0.1575373426,0.1930801059,0.04180636071,0.3999813108,0.3896817125
01/31  11:00:00,1.168065013,6.038980164,0,4.971907854,0,0.1381753164,0.1381753164,0.1381753164,0.1595009665,0.0345356726,0.416780676,0.3988463812
01/31  12:00:00,1.151197868,4.616190622,0,3.680848334,0,0.1022315097,0.1022315097,0.1022315097,0.1595009665,0.0345356726,0.4357351423,0.3989685768
01/31  13:00:00,1.112121404,3.713711668,0,2.880765146,0,0.07997392314,0.07997392314,0.07997392314,0.1595009665,0.0345356726,0.4256370215,0.3922478197
01/31  14:00:00,1.079358341,3.420275007,0,2.642385401,0,0.0733179737,0.0733179737,0.0733179737,0.1595009665,0.0345356726,0.3859661991,0.4058115294
01/31  15:00:00,1.086299299,3.494022505,0,2.768822049,0,0.07680645597,0.07680645597,0.07680645597,0.167895801,0.03635335027,0.3563555889,0.4286621033
01/31  16:00:00,1.175249158,3.576074659,0,2.838330019,0,0.07873060936,0.07873060936,0.07873060936,0.2098696756,0.04544169348,0.3684909374,0.4524902419
01/31  17:00:00,1.506209439,4.174037517,0,3.358988343,0,0.09317281547,0.09317281547,0.09317281547,0.3525810724,0.07634203331,0.428670867,0.5352166512
01/31  18:00:00,2.114556151,4.964666185,0,3.992084624,0,0.1107338657,0.1107338657,0.1107338657,0.654793535,0.1417780683,0.5368219875,0.6502026943
01/31  19:00:00,2.525682087,4.793335907,0,3.682792502,0,0.1021546106,0.1021546106,0.1021546106,0.9737954681,0.2108494361,0.4827326923,0.7059238799
