Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly)
08/26  15:00:00,0.8839594489,0.6692894394,0,0,0,0,0,0.07848036474,0.01715689629,0.4148656323,0.3527565556
08/26  16:00:00,1.003098114,0.7533648534,0,0,0,0,0,0.08338538755,0.01822920246,0.4635343442,0.41724918
08/26  17:00:00,1.213687982,0.917819974,0,0,0,0,0,0.1079105016,0.02359073329,0.5545956771,0.50689107
08/26  18:00:00,1.332866582,1.081097844,0,0,0,0,0,0.1814858114,0.03967532104,0.5106747383,0.5503307107
08/26  19:00:00,1.449832433,1.124845131,0,0,0,0,0,0.3531616617,0.077206025,0.430715235,0.5680495115
08/26  20:00:00,1.735554041,1.055623895,0,0,0,0,0,0.6033177298,0.1318936419,0.3920643718,0.5875782973
08/26  21:00:00,1.914111956,0.953963488,0,0,0,0,0,0.77499358,0.1694243458,0.3751335142,0.5738605161
08/26  22:00:00,1.52924238,0.7891481904,0,0,0,0,0,0.57879267,0.1265321229,0.3066148529,0.4966027341
08/26  23:00:00,1.151597624,0.6057796132,0,0,0,0,0,0.4022118898,0.08792908667,0.2092181121,0.4315385355
08/26  24:00:00,0.7695410867,0.4087126511,0,0,0,0,0,0.2060109798,0.04503686375,0.1408451433,0.3569480999
08/27  01:00:00,0.621528931,0.408644033,0,0.08199588316,0.002195478509,0.002195478509,0.002195478509,0.122625516,0.02680764229,0.1205451182,0.328655176
08/27  02:00:00,0.5733605241,1.106924071,0,0.8004766897,0.02143314154,0.02143314154,0.02143314154,0.08338538755,0.01822920246,0.1047681113,0.3248446812
08/27  03:00:00,0.5745923726,1.731771875,0,1.417895369,0.03796481837,0.03796481837,0.03796481837,0.08338538755,0.01822920246,0.09404087676,0.3202720875
08/27  04:00:00,0.5888156632,2.328136098,0,1.945667247,0.05209615973,0.05209615973,0.05209615973,0.08338538755,0.01822920246,0.106231147,0.3081737665
08/27  05:00:00,0.6542905513,2.93588727,0,2.254652558,0.0603693874,0.0603693874,0.0603693874,0.08829041036,0.01930150863,0.1217320898,0.3438971552
08/27  06:00:00,0.8453419413,3.668651585,0,2.433718338,0.06516395827,0.06516395827,0.06516395827,0.1422456507,0.03109687646,0.1887961112,0.3973393447
08/27  07:00:00,1.12484399,3.328756732,0,1.936309848,0.05184561097,0.05184561097,0.05184561097,0.2501561743,0.05468761688,0.2877517642,0.4222028232
08/27  08:00:00,1.034429564,3.057115652,0,1.705717688,0.04567139694,0.04567139694,0.04567139694,0.1962009125,0.04289224667,0.3720169078,0.3569480999
08/27  09:00:00,0.9298997415,2.253687323,0,1.037146152,0.0277700782,0.0277700782,0.0277700782,0.09810045598,0.02144612096,0.4580913889,0.3037916975
08/27  10:00:00,0.9270623432,1.686280664,0,0.6326857096,0.01694045877,0.01694045877,0.01694045877,0.07848036474,0.01715689629,0.4828482482,0.3109363752
08/27  11:00:00,0.9287383351,0.8999508767,0,0,0,0,0,0.07848036474,0.01715689629,0.5013694365,0.3110316376
08/27  12:00:00,0.9066846401,0.7779529916,0,0,0,0,0,0.07848036474,0.01715689629,0.4845551718,0.3057922073
08/27  13:00:00,0.8760651703,0.7040369493,0,0,0,0,0,0.07848036474,0.01715689629,0.4433615789,0.3163663303
08/27  14:00:00,0.8594568918,0.6450273501,0,0,0,0,0,0.07848036474,0.01715689629,0.4089392373,0.3341803935
08/27  15:00:00,0.8839594489,0.6554868575,0,0,0,0,0,0.07848036474,0.01715689629,0.4148656323,0.3527565556
08/27  16:00:00,1.003098114,0.7411247229,0,0,0,0,0,0.08338538755,0.01822920246,0.4635343442,0.41724918
08/27  17:00:00,1.213687982,0.9075315006,0,0,0,0,0,0.1079105016,0.02359073329,0.5545956771,0.50689107
08/27  18:00:00,1.332866582,1.073154261,0,0,0,0,0,0.1814858114,0.03967532104,0.5106747383,0.5503307107
08/27  19:00:00,1.449832433,1.11779366,0,0,0,0,0,0.3531616617,0.077206025,0.430715235,0.5680495115
08/27  20:00:00,1.735554041,1.049271023,0,0,0,0,0,0.6033177298,0.1318936419,0.3920643718,0.5875782973
08/27  21:00:00,1.914111956,0.9482142764,0,0,0,0,0,0.77499358,0.1694243458,0.3751335142,0.5738605161
08/27  22:00:00,1.52924238,0.7837944386,0,0,0,0,0,0.57879267,0.1265321229,0.3066148529,0.4966027341
08/27  23:00:00,1.151597624,0.5988439154,0,0,0,0,0,0.4022118898,0.08792908667,0.2092181121,0.4315385355
08/27  24:00:00,0.7695410867,0.4025165437,0,0,0,0,0,0.2060109798,0.04503686375,0.1408451433,0.3569480999
08/28  01:00:00,0.6147285911,0.3126562111,0,0,0,0,0,0.122625516,0.02680764229,0.1159402568,0.328655176
08/28  02:00:00,0.5488809378,0.2926545813,0,0,0,0,0,0.08338538755,0.01822920246,0.1017216665,0.3248446812
08/28  03:00:00,0.5392539619,0.4592583246,0,0.1575837449,0.004219379216,0.004219379216,0.004219379216,0.08338538755,0.01822920246,0.09244790524,0.3202720875
08/28  04:00:00,0.5556893742,1.189821861,0,0.8248675721,0.02208621894,0.02208621894,0.02208621894,0.08338538755,0.01822920246,0.1031147988,0.3081737665
08/28  05:00:00,0.6243933465,1.953951183,0,1.316565274,0.0352516572,0.0352516572,0.0352516572,0.08829041036,0.01930150863,0.1169526151,0.3438971552
08/28  06:00:00,0.8244744911,3.263968169,0,2.117345978,0.05669293885,0.05669293885,0.05669293885,0.1422456507,0.03109687646,0.1763996804,0.3973393447
08/28  07:00:00,1.084959322,2.654206654,0,1.368760125,0.03664919901,0.03664919901,0.03664919901,0.2501561743,0.05468761688,0.2630635087,0.4222028232
08/28  08:00:00,0.9771406966,2.21843566,0,0.9794802802,0.02622604724,0.02622604724,0.02622604724,0.1962009125,0.04289224667,0.3341733904,0.3569480999
08/28  09:00:00,0.8549315343,1.310417983,0,0.1993655048,0.005338105578,0.005338105578,0.005338105578,0.09810045598,0.02144612096,0.4055551543,0.3037916975
08/28  10:00:00,0.8532261727,1.055783557,0,0.09361386628,0.002506555496,0.002506555496,0.002506555496,0.07848036474,0.01715689629,0.4234459809,0.3109363752
08/28  11:00:00,0.8675014492,0.8253818371,0,0,0,0,0,0.07848036474,0.01715689629,0.4401325506,0.3110316376
08/28  12:00:00,0.8509057166,0.7175117141,0,0,0,0,0,0.07848036474,0.01715689629,0.4287762483,0.3057922073
08/28  13:00:00,0.8252124658,0.6581217173,0,0,0,0,0,0.07848036474,0.01715689629,0.3925088745,0.3163663303
08/28  14:00:00,0.8138103911,0.6058868604,0,0,0,0,0,0.07848036474,0.01715689629,0.3632927366,0.3341803935
08/28  15:00:00,0.8407239808,0.6152841193,0,0,0,0,0,0.07848036474,0.01715689629,0.3716301641,0.3527565556
08/28  16:00:00,0.9611938752,0.6887507253,0,0,0,0,0,0.08338538755,0.01822920246,0.4216301052,0.41724918
08/28  17:00:00,1.172444064,0.8420403473,0,0,0,0,0,0.1079105016,0.02359073329,0.5133517587,0.50689107
08/28  18:00:00,1.29283788,0.9853054071,0,0,0,0,0,0.1814858114,0.03967532104,0.470646037,0.5503307107
08/28  19:00:00,1.40988022,1.019095054,0,0,0,0,0,0.3531616617,0.077206025,0.390763022,0.5680495115
08/28  20:00:00,1.694889442,0.9558115453,0,0,0,0,0,0.6033177298,0.1318936419,0.3513997732,0.5875782973
08/28  21:00:00,1.872570622,0.8696691601,0,0,0,0,0,0.77499358,0.1694243458,0.3335921806,0.5738605161
08/28  22:00:00,1.496233633,0.7218939546,0,0,0,0,0,0.57879267,0.1265321229,0.2736061058,0.4966027341
08/28  23:00:00,1.133473638,0.5621488732,0,0,0,0,0,0.4022118898,0.08792908667,0.1910941259,0.4315385355
08/28  24:00:00,0.7618717898,0.3897696757,0,0,0,0,0,0.2060109798,0.04503686375,0.1331758464,0.3569480999
08/29  01:00:00,0.6147285911,0.3143414405,0,0,0,0,0,0.122625516,0.02680764229,0.1159402568,0.328655176
08/29  02:00:00,0.5518320388,0.4048243338,0,0.1102165826,0.002951101069,0.002951101069,0.002951101069,0.08338538755,0.01822920246,0.1017216665,0.3248446812
08/29  03:00:00,0.55254777,0.9577506367,0,0.6540757538,0.01751318731,0.01751318731,0.01751318731,0.08338538755,0.01822920246,0.09244790524,0.3202720875
08/29  04:00:00,0.5682764972,1.659840668,0,1.294966578,0.03467334192,0.03467334192,0.03467334192,0.08338538755,0.01822920246,0.1031147988,0.3081737665
08/29  05:00:00,0.6334696861,2.293924518,0,1.655544899,0.0443279968,0.0443279968,0.0443279968,0.08829041036,0.01930150863,0.1169526151,0.3438971552
08/29  06:00:00,0.8149808575,2.908078458,0,1.762781417,0.04719930525,0.04719930525,0.04719930525,0.1422456507,0.03109687646,0.1763996804,0.3973393447
08/29  07:00:00,1.085188229,2.661191772,0,1.377309259,0.0368781061,0.0368781061,0.0368781061,0.2501561743,0.05468761688,0.2630635087,0.4222028232
08/29  08:00:00,0.9851475244,2.516026839,0,1.278516191,0.03423287503,0.03423287503,0.03423287503,0.1962009125,0.04289224667,0.3341733904,0.3569480999
08/29  09:00:00,0.8804187288,2.265127562,0,1.151251397,0.03082530004,0.03082530004,0.03082530004,0.09810045598,0.02144612096,0.4055551543,0.3037916975
08/29  10:00:00,0.8737922872,1.830714592,0,0.8617091643,0.02307266997,0.02307266997,0.02307266997,0.07848036474,0.01715689629,0.4234459809,0.3109363752
08/29  11:00:00,0.8675014492,0.8320377071,0,0,0,0,0,0.07848036474,0.01715689629,0.4401325506,0.3110316376
08/29  12:00:00,0.8509057166,0.7233487588,0,0,0,0,0,0.07848036474,0.01715689629,0.4287762483,0.3057922073
08/29  13:00:00,0.8252124658,0.6593265433,0,0,0,0,0,0.07848036474,0.01715689629,0.3925088745,0.3163663303
08/29  14:00:00,0.8138103911,0.6035566078,0,0,0,0,0,0.07848036474,0.01715689629,0.3632927366,0.3341803935
08/29  15:00:00,0.8407239808,0.6139611477,0,0,0,0,0,0.07848036474,0.01715689629,0.3716301641,0.3527565556
08/29  16:00:00,0.9611938752,0.6907102618,0,0,0,0,0,0.08338538755,0.01822920246,0.4216301052,0.41724918
08/29  17:00:00,1.172444064,0.8471281564,0,0,0,0,0,0.1079105016,0.02359073329,0.5133517587,0.50689107
08/29  18:00:00,1.29283788,0.9890246463,0,0,0,0,0,0.1814858114,0.03967532104,0.470646037,0.5503307107
08/29  19:00:00,1.40988022,1.022351849,0,0,0,0,0,0.3531616617,0.077206025,0.390763022,0.5680495115
08/29  20:00:00,1.694889442,0.9580519691,0,0,0,0,0,0.6033177298,0.1318936419,0.3513997732,0.5875782973
08/29  21:00:00,1.872570622,0.8710234382,0,0,0,0,0,0.77499358,0.1694243458,0.3335921806,0.5738605161
08/29  22:00:00,1.496233633,0.7209827421,0,0,0,0,0,0.57879267,0.1265321229,0.2736061058,0.4966027341
08/29  23:00:00,1.133473638,0.5600832982,0,0,0,0,0,0.4022118898,0.08792908667,0.1910941259,0.4315385355
08/29  24:00:00,0.7618717898,0.3892747265,0,0,0,0,0,0.2060109798,0.04503686375,0.1331758464,0.3569480999
08/30  01:00:00,0.6147285911,0.3126352017,0,0,0,0,0,0.122625516,0.02680764229,0.1159402568,0.328655176
08/30  02:00:00,0.5488809378,0.2926894561,0,0,0,0,0,0.08338538755,0.01822920246,0.1017216665,0.3248446812
08/30  03:00:00,0.5367215044,0.3642290605,0,0.06300249977,0.001686921696,0.001686921696,0.001686921696,0.08338538755,0.01822920246,0.09244790524,0.3202720875
08/30  04:00:00,0.5490051161,0.9375119616,0,0.5752264825,0.01540196082,0.01540196082,0.01540196082,0.08338538755,0.01822920246,0.1031147988,0.3081737665
