Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly)
10/25  19:00:00,2.737016188,0.8636938167,0,0,0.5750184619,0.1550175964,0.7300360583,0.1550175964,0.8027154916,0.1738066156,0.3932433575,0.6169886654
10/25  20:00:00,2.6573063,0.8080584621,0,0,0.4538380656,0.1223443022,0.5761823678,0.1223443022,0.8843475588,0.1914818815,0.3468685779,0.6381999142
10/25  21:00:00,2.269890245,0.7391987254,0,0,0.3136446776,0.08454089616,0.3981855738,0.08454089616,0.7414914151,0.1605501775,0.3261367735,0.6233003053
10/25  22:00:00,1.721700392,0.6215730588,0,0,0.1728784188,0.04659374819,0.219472167,0.04659374819,0.5578191832,0.1207808631,0.2640156425,0.5393865358
10/25  23:00:00,1.193973324,0.4970339937,0,0,0.04126854621,0.01112131027,0.05238985648,0.01112131027,0.3877523504,0.08395743394,0.1809308202,0.468716863
10/25  24:00:00,0.7793614447,0.6873105664,0,0.3257187356,0,0.009034902343,0.009034902343,0.009034902343,0.1972775244,0.04271517698,0.1224076013,0.3877002397
10/26  01:00:00,0.6457436418,0.8096943577,0,0.5096091591,0,0.01413572043,0.01413572043,0.01413572043,0.122448153,0.02651287625,0.1054510958,0.3569697964
10/26  02:00:00,0.5813306379,0.952129684,0,0.6679098123,0,0.01852672035,0.01852672035,0.01852672035,0.08163207865,0.01767525008,0.09043957272,0.3528310161
10/26  03:00:00,0.5711063265,1.088118044,0,0.7994706982,0,0.02217600308,0.02217600308,0.02217600308,0.08163207865,0.01767525008,0.08153251489,0.3478644798
10/26  04:00:00,0.5731140802,1.251195818,0,0.915834534,0,0.02540374462,0.02540374462,0.02540374462,0.08163207865,0.01767525008,0.09345315435,0.3347238525
10/26  05:00:00,0.6528889916,2.105083994,0,1.557353174,0,0.04319841723,0.04319841723,0.04319841723,0.08843474571,0.01914818815,0.1083567232,0.3735249174
10/26  06:00:00,0.8958010035,2.703762374,0,1.764600115,0,0.04894710671,0.04894710671,0.04894710671,0.1836722294,0.03976931438,0.1716150427,0.4315713103
10/26  07:00:00,1.279223934,2.660743591,0,1.614788342,0,0.04479157437,0.04479157437,0.04479157437,0.3741470555,0.08101154877,0.2629709035,0.4585768514
10/26  08:00:00,1.164383494,1.587669681,0,0.579762104,0,0.01608164781,0.01608164781,0.01608164781,0.3333309697,0.0721739384,0.3348706987,0.3877002397
